,income,recency,mnt_gold_prods,num_web_visits_month,age,customer_days,mnt_total,marital_status,education_status,kids,favorite_product_type_perc,favorite_product_type,accepted_cmps,purchases,favorite_purchase_channel_perc,favorite_purchase_channel
1412,20491.0,16,10,7,34,2679,20,together,2n cycle,0,0.25,wines,0,4,0.5,store
1413,42523.0,96,35,2,56,2226,90,married,graduation,0,0.4,fruits,0,7,0.5714285714285714,store
1414,39922.0,30,36,8,37,2659,120,married,graduation,1,0.49166666666666664,meat,0,9,0.4444444444444444,store
1415,33402.0,60,8,8,68,2505,62,together,graduation,2,0.41935483870967744,wines,0,9,0.3333333333333333,deals
1416,36408.0,11,3,6,71,2440,19,married,master,2,0.47368421052631576,wines,0,4,0.5,store
1417,21645.0,75,19,9,41,2823,46,together,graduation,1,0.5,meat,1,9,0.3333333333333333,deals
1418,78427.0,36,138,3,72,2772,1792,widow,master,0,0.5424107142857143,wines,2,23,0.43478260869565216,store
1419,82657.0,71,126,4,74,2434,2157,together,graduation,0,0.4478442280945758,wines,2,23,0.43478260869565216,store
1420,51876.0,88,6,1,62,2416,304,married,graduation,0,0.3355263157894737,meat,0,13,0.6153846153846154,store
1421,78041.0,93,17,2,49,2719,1302,married,2n cycle,0,0.42473118279569894,meat,0,18,0.5,store
1422,52852.0,93,47,8,63,2734,832,married,graduation,1,0.8581730769230769,wines,1,26,0.38461538461538464,web
1423,70038.0,54,130,2,38,2406,1114,together,phd,0,0.5269299820466786,wines,0,17,0.47058823529411764,store
1424,69401.0,41,39,2,47,2257,651,together,2n cycle,1,0.6129032258064516,wines,0,17,0.29411764705882354,store
1425,46053.0,46,25,5,48,2656,184,together,graduation,1,0.5,meat,0,12,0.3333333333333333,store
1426,77343.0,28,31,1,55,2179,1103,married,graduation,0,0.5194922937443336,meat,0,17,0.5294117647058824,store
1427,73892.0,40,43,1,67,2387,1464,single,graduation,0,0.4801912568306011,wines,1,23,0.4782608695652174,catalog
1428,40304.0,82,3,7,53,2431,54,single,phd,1,0.6851851851851852,wines,0,6,0.5,store
1429,32727.0,38,70,8,55,2829,459,together,phd,0,0.39215686274509803,meat,0,17,0.4117647058823529,web
1430,68695.0,3,40,2,51,2163,1051,together,graduation,0,0.4357754519505233,wines,0,16,0.4375,store
1431,43300.0,87,31,8,49,2783,149,divorced,graduation,1,0.610738255033557,wines,1,11,0.36363636363636365,web
1432,26290.0,49,22,6,48,2692,55,together,graduation,2,0.2909090909090909,meat,0,10,0.4,deals
1433,93790.0,16,45,2,50,2296,2304,single,graduation,0,0.5651041666666666,wines,4,25,0.48,store
1434,38410.0,65,14,6,46,2812,520,married,phd,0,0.29423076923076924,wines,1,18,0.5,store
1435,64866.0,9,10,5,70,2313,546,widow,master,1,0.9304029304029304,wines,1,21,0.3333333333333333,web
1436,57957.0,24,29,3,61,2473,608,together,graduation,1,0.4769736842105263,wines,0,25,0.32,store
1437,46015.0,25,6,7,65,2236,40,together,phd,2,0.95,wines,2,5,0.6,store
1438,16531.0,43,11,7,42,2170,33,together,graduation,1,0.3939393939393939,fruits,0,9,0.3333333333333333,deals
1439,28072.0,10,5,7,34,2515,42,married,master,1,0.7142857142857143,wines,0,5,0.6,store
1440,49476.0,29,196,2,57,2533,599,divorced,master,1,0.6444073455759599,wines,0,22,0.5,catalog
1441,50725.0,45,48,8,67,2660,538,married,graduation,1,0.8234200743494424,wines,0,21,0.38095238095238093,web
1442,83844.0,57,191,1,68,2572,1383,together,graduation,0,0.6514822848879248,wines,1,20,0.55,store
1443,41145.0,20,1,3,70,2300,12,married,phd,2,0.75,wines,0,4,0.75,store
1444,67419.0,29,42,5,50,2688,1429,together,graduation,1,0.5920223932820154,wines,0,25,0.36,web
1445,23162.0,82,22,6,50,2349,43,married,2n cycle,2,0.4418604651162791,fish,0,8,0.375,deals
1446,34380.0,68,24,8,43,2582,151,married,graduation,1,0.4768211920529801,wines,0,12,0.3333333333333333,deals
1447,34704.0,65,5,5,54,2587,35,single,graduation,1,0.8285714285714286,wines,0,5,0.6,store
1448,94871.0,99,144,7,51,2825,934,married,phd,2,0.5920770877944326,meat,3,18,0.4444444444444444,web
1449,65148.0,9,153,4,62,2749,962,married,graduation,1,0.4781704781704782,wines,0,21,0.3333333333333333,store
1450,39898.0,20,12,7,66,2661,122,together,graduation,1,0.5655737704918032,wines,0,9,0.4444444444444444,store
1451,64857.0,78,43,4,64,2742,1497,single,master,0,0.4789579158316633,meat,0,23,0.43478260869565216,store
1452,59892.0,26,0,3,50,2398,87,married,phd,1,0.8390804597701149,wines,0,7,0.42857142857142855,store
1453,41020.0,68,36,3,33,2403,181,single,master,0,0.6187845303867403,wines,0,10,0.4,store
1454,57072.0,79,30,5,59,2315,1004,married,phd,1,0.9402390438247012,wines,1,27,0.48148148148148145,store
1455,60474.0,25,170,7,41,2613,1010,single,graduation,1,0.3,meat,0,31,0.3870967741935484,store
1456,62807.0,83,99,5,60,2826,720,together,graduation,1,0.7305555555555555,wines,0,23,0.5217391304347826,store
1457,19414.0,32,7,8,39,2415,25,together,2n cycle,1,0.48,meat,0,5,0.6,store
1458,19107.0,49,16,7,40,2470,30,married,graduation,1,0.3333333333333333,fish,0,6,0.5,store
1459,75484.0,50,34,4,44,2855,1125,together,2n cycle,1,0.336,wines,0,18,0.3888888888888889,web
1460,70379.0,84,8,4,44,2642,852,single,master,1,0.6490610328638498,wines,0,25,0.52,store
1461,79419.0,96,31,2,50,2166,1600,together,master,0,0.469375,wines,0,15,0.4,catalog
1462,64014.0,56,8,7,74,2178,436,together,phd,3,0.9311926605504587,wines,1,22,0.36363636363636365,web
1463,76998.0,85,107,6,65,2693,1803,married,graduation,1,0.8036605657237936,wines,1,29,0.3793103448275862,web
1464,49854.0,63,30,6,48,2390,350,together,master,1,0.48857142857142855,meat,0,18,0.3333333333333333,web
1465,60585.0,17,21,5,49,2529,715,married,phd,2,0.43216783216783217,meat,1,30,0.3333333333333333,deals
1466,42873.0,11,15,8,70,2683,254,divorced,phd,2,0.8228346456692913,wines,0,15,0.4,web
1467,87679.0,62,33,4,32,2496,2491,together,graduation,0,0.5054195102368527,wines,4,29,0.3793103448275862,catalog
1468,57867.0,48,17,6,42,2430,595,together,graduation,1,0.5781512605042017,wines,0,25,0.36,store
1469,35765.0,86,15,6,30,2359,60,married,graduation,1,0.5,meat,0,8,0.5,store
1470,65492.0,73,47,2,61,2313,998,married,graduation,0,0.2955911823647295,meat,0,26,0.5,store
1471,32952.0,36,1,7,43,2369,54,divorced,graduation,1,0.7037037037037037,wines,0,6,0.5,store
1472,53374.0,34,34,9,51,2841,1030,together,phd,1,0.8699029126213592,wines,2,21,0.42857142857142855,store
1473,71706.0,16,14,5,61,2752,1429,together,graduation,1,0.6515045486354094,wines,0,25,0.36,web
1474,68487.0,48,89,4,32,2691,1277,married,graduation,0,0.5935787000783085,wines,0,30,0.43333333333333335,store
1475,53253.0,61,125,5,45,2662,311,together,master,2,0.6945337620578779,wines,0,19,0.3684210526315789,deals
1476,31163.0,54,10,6,47,2295,28,divorced,2n cycle,1,0.39285714285714285,fish,0,5,0.6,store
1477,42014.0,56,50,8,43,2840,386,married,graduation,1,0.6321243523316062,wines,1,20,0.35,web
1478,54108.0,74,97,8,47,2760,650,married,master,2,0.8292307692307692,wines,0,32,0.40625,deals
1479,49667.0,35,39,8,65,2837,1357,single,phd,0,0.8703021370670597,wines,2,22,0.45454545454545453,catalog
1480,63206.0,65,26,2,46,2260,902,married,master,0,0.8314855875831486,wines,1,14,0.42857142857142855,store
1481,57136.0,48,92,6,48,2514,550,married,master,2,0.5563636363636364,wines,0,26,0.38461538461538464,store
1482,46772.0,88,57,8,45,2758,991,together,2n cycle,1,0.35317860746720486,wines,1,30,0.36666666666666664,web
1483,78931.0,19,35,1,49,2406,908,married,phd,0,0.3645374449339207,wines,0,24,0.5416666666666666,store
1484,53977.0,21,82,5,62,2545,825,together,graduation,1,0.7515151515151515,wines,0,27,0.4444444444444444,store
1485,84219.0,27,45,1,32,2306,1153,married,graduation,0,0.3764093668690373,wines,0,18,0.5555555555555556,store
1486,46098.0,86,36,8,45,2839,84,single,master,2,0.6785714285714286,wines,0,11,0.36363636363636365,deals
1487,73538.0,92,107,7,55,2740,1551,married,graduation,1,0.5228884590586719,wines,0,26,0.38461538461538464,web
1488,79529.0,1,197,2,34,2222,1441,married,graduation,0,0.4899375433726579,meat,0,22,0.4090909090909091,store
1489,20981.0,14,30,8,43,2584,43,together,2n cycle,0,0.3023255813953488,sweet,1,7,0.42857142857142855,web
1490,51766.0,74,51,5,40,2269,224,single,graduation,1,0.38839285714285715,meat,0,12,0.3333333333333333,web
1491,55759.0,84,77,8,58,2737,777,married,graduation,1,0.8687258687258688,wines,0,26,0.38461538461538464,web
1492,33039.0,4,12,5,42,2452,66,married,graduation,1,0.45454545454545453,wines,0,7,0.5714285714285714,store
1493,37787.0,50,18,8,48,2441,88,married,master,1,0.45454545454545453,wines,0,7,0.42857142857142855,web
1494,27242.0,2,39,9,50,2754,67,single,graduation,1,0.3880597014925373,meat,1,7,0.42857142857142855,store
1495,87188.0,73,55,3,37,2550,1868,single,phd,0,0.487152034261242,wines,1,19,0.5263157894736842,web
1496,69930.0,21,196,3,49,2558,1466,together,graduation,0,0.5641200545702592,meat,0,22,0.5454545454545454,store
1497,37697.0,82,8,6,44,2301,76,single,graduation,1,0.4473684210526316,wines,0,7,0.42857142857142855,store
1498,37401.0,14,3,7,47,2213,45,married,phd,1,0.4222222222222222,wines,0,7,0.42857142857142855,store
1499,3502.0,56,1,14,47,2601,4,single,graduation,1,0.5,wines,0,0,,
1500,58597.0,20,21,7,44,2745,712,married,graduation,2,0.6882022471910112,wines,0,32,0.375,deals
1501,82032.0,54,57,1,72,2244,1177,widow,phd,0,0.32030586236193714,meat,0,17,0.4117647058823529,store
1502,28087.0,77,21,7,62,2724,91,together,graduation,2,0.5824175824175825,wines,0,9,0.3333333333333333,deals
1503,74004.0,5,48,3,33,2284,1610,single,phd,0,0.48695652173913045,wines,3,15,0.4,catalog
1504,19740.0,65,20,5,60,2621,35,together,graduation,1,0.3142857142857143,fruits,0,7,0.42857142857142855,store
1505,57036.0,33,47,9,45,2724,1466,married,2n cycle,1,0.7987721691678036,wines,1,26,0.5,store
1506,53083.0,65,13,7,62,2569,258,together,2n cycle,2,0.8333333333333334,wines,1,17,0.35294117647058826,deals
1507,69283.0,41,8,5,45,2174,896,married,phd,1,0.7522321428571429,wines,0,27,0.48148148148148145,store
1508,46098.0,86,36,8,45,2839,84,single,master,2,0.6785714285714286,wines,1,11,0.36363636363636365,deals
1509,23331.0,92,45,8,32,2822,58,married,2n cycle,1,0.6206896551724138,fruits,0,8,0.375,web
1510,23331.0,97,5,9,32,2791,264,single,2n cycle,1,0.3939393939393939,wines,0,17,0.35294117647058826,deals
1511,9255.0,91,4,8,31,2350,18,single,graduation,1,0.5,wines,0,5,0.4,store
1512,67786.0,0,102,1,61,2363,1054,widow,phd,0,0.41840607210626185,meat,1,16,0.375,catalog
1513,71969.0,59,10,8,49,2780,1076,married,phd,1,0.929368029739777,wines,1,19,0.47368421052631576,store
1514,59235.0,4,91,7,53,2692,1037,single,master,1,0.4522661523625844,meat,0,28,0.42857142857142855,store
1515,31928.0,5,5,7,31,2252,67,together,graduation,1,0.4925373134328358,wines,0,9,0.4444444444444444,store
1516,74881.0,48,54,5,59,2637,910,together,master,2,0.554945054945055,wines,0,27,0.4444444444444444,store
1517,65819.0,99,63,3,42,2736,1320,married,graduation,0,0.531060606060606,meat,0,20,0.5,store
1518,51411.0,81,1,5,67,2558,17,single,phd,3,0.8235294117647058,wines,0,4,0.75,store
1519,51983.0,95,30,7,56,2826,763,divorced,graduation,1,0.8269986893840104,wines,0,24,0.4166666666666667,store
1520,42386.0,43,11,8,34,2691,89,together,master,1,0.7303370786516854,wines,0,7,0.42857142857142855,web
1521,30390.0,5,20,6,33,2459,60,married,2n cycle,0,0.4166666666666667,fish,0,6,0.5,store
1522,30983.0,50,49,8,57,2756,118,single,graduation,0,0.4322033898305085,wines,1,8,0.5,web
1523,66033.0,76,65,7,63,2684,612,widow,graduation,1,0.47875816993464054,wines,0,20,0.4,web
1524,37284.0,46,6,6,45,2616,17,married,2n cycle,2,0.6470588235294118,wines,0,4,0.75,store
1525,57530.0,68,1,1,69,2419,91,divorced,master,1,0.5494505494505495,wines,0,7,0.5714285714285714,store
1526,76800.0,33,81,1,55,2272,560,married,2n cycle,0,0.45535714285714285,meat,0,16,0.4375,store
1527,63943.0,50,21,5,64,2824,1085,married,graduation,1,0.3898617511520737,wines,0,17,0.35294117647058826,web
1528,76081.0,85,200,2,58,2196,833,together,graduation,0,0.49819927971188477,meat,1,14,0.35714285714285715,catalog
1529,67445.0,63,11,6,46,2845,1163,married,graduation,1,0.6509028374892519,wines,0,32,0.375,store
1530,37054.0,89,5,7,53,2446,20,married,master,2,0.6,wines,0,6,0.5,store
1531,47175.0,81,19,8,58,2768,221,together,master,2,0.755656108597285,wines,2,17,0.4117647058823529,deals
1532,31859.0,77,5,7,44,2539,15,divorced,graduation,1,0.5333333333333333,fish,0,4,0.5,store
1533,27215.0,50,28,6,59,2681,74,divorced,graduation,3,0.40540540540540543,wines,0,11,0.36363636363636365,deals
1534,70179.0,10,133,5,44,2502,901,divorced,phd,1,0.5904550499445061,wines,0,26,0.5,store
1535,39922.0,30,36,8,37,2659,120,married,graduation,1,0.49166666666666664,meat,0,9,0.4444444444444444,store
1536,49681.0,66,21,7,44,2396,437,married,master,2,0.9405034324942791,wines,0,21,0.3333333333333333,web
1537,24645.0,16,0,8,32,2764,17,married,graduation,1,0.29411764705882354,wines,0,4,0.5,store
1538,79865.0,12,38,1,66,2170,754,divorced,graduation,1,0.3687002652519894,meat,0,21,0.47619047619047616,catalog
1539,44322.0,30,3,8,35,2172,89,married,graduation,1,0.5168539325842697,wines,0,8,0.375,web
1540,47958.0,8,22,5,68,2685,385,single,graduation,1,0.6961038961038961,wines,0,16,0.375,web
1541,63972.0,93,12,4,56,2733,1257,single,master,1,0.7382657120127287,wines,1,23,0.43478260869565216,store
1542,75315.0,14,31,2,66,2234,810,together,graduation,1,0.5666666666666667,wines,0,23,0.5217391304347826,store
1543,55517.0,53,36,9,70,2799,597,married,phd,2,0.8090452261306532,wines,1,23,0.4782608695652174,web
1544,75283.0,26,66,4,63,2618,953,married,phd,3,0.7691500524658972,wines,0,25,0.44,deals
1545,82800.0,23,45,3,74,2741,1270,single,phd,0,0.7921259842519685,wines,3,26,0.46153846153846156,store
1546,38998.0,92,5,8,66,2762,49,married,graduation,2,0.6938775510204082,wines,0,8,0.375,deals
1547,90638.0,29,96,1,29,2295,2429,single,master,0,0.47591601482091395,wines,2,18,0.5555555555555556,store
1548,27161.0,41,11,7,34,2403,41,married,master,1,0.5609756097560976,meat,0,5,0.6,store
1549,42014.0,56,50,8,43,2840,386,married,graduation,1,0.6321243523316062,wines,1,20,0.35,web
1550,38201.0,19,12,8,60,2616,256,together,phd,1,0.91015625,wines,0,15,0.3333333333333333,web
1551,45203.0,4,24,6,38,2257,123,together,graduation,2,0.5447154471544715,meat,1,8,0.375,web
1552,81574.0,89,0,1,73,2221,1798,together,phd,0,0.696329254727475,wines,2,18,0.4444444444444444,store
1553,34935.0,71,20,7,28,2532,117,married,graduation,0,0.5641025641025641,meat,0,8,0.5,store
1554,60482.0,81,24,7,44,2681,483,single,master,1,0.5279503105590062,wines,0,17,0.4117647058823529,web
1555,34633.0,31,1,6,64,2316,14,together,graduation,3,0.5714285714285714,wines,0,4,0.5,store
1556,78093.0,53,10,1,73,2359,1095,together,master,0,0.5835616438356165,meat,0,17,0.4117647058823529,catalog
1557,82460.0,78,15,1,70,2368,959,divorced,graduation,0,0.5974973931178311,meat,0,15,0.4,store
1558,45903.0,80,3,4,54,2226,63,together,master,1,0.5238095238095238,wines,0,8,0.375,store
1559,81361.0,18,76,1,33,2283,702,divorced,graduation,0,0.603988603988604,meat,1,27,0.48148148148148145,store
1560,35860.0,37,20,5,47,2200,29,divorced,phd,2,0.5172413793103449,wines,2,6,0.3333333333333333,deals
1561,40442.0,52,13,7,68,2838,156,together,master,2,0.3333333333333333,meat,1,12,0.3333333333333333,deals
1562,61482.0,39,43,2,55,2161,256,married,graduation,0,0.265625,meat,0,12,0.5,store
1563,34968.0,11,2,7,40,2604,219,married,graduation,1,0.7214611872146118,wines,0,17,0.4117647058823529,deals
1564,75794.0,33,48,3,33,2346,1634,married,graduation,0,0.4614443084455324,wines,1,25,0.48,store
1565,31497.0,22,4,8,58,2729,151,together,phd,1,0.7152317880794702,wines,0,10,0.4,store
1566,74268.0,83,41,2,65,2659,851,married,graduation,0,0.3701527614571093,meat,0,13,0.38461538461538464,store
1567,13724.0,43,27,9,32,2826,31,together,basic,1,0.4838709677419355,sweet,1,5,0.4,web
1568,45143.0,74,14,7,55,2466,297,together,master,1,0.6801346801346801,wines,0,15,0.4,web
1569,52569.0,54,7,3,53,2244,88,single,phd,1,0.9659090909090909,wines,0,7,0.5714285714285714,store
1570,48432.0,3,42,8,47,2778,382,single,phd,1,0.8429319371727748,wines,1,19,0.3684210526315789,web
1571,17144.0,96,6,7,60,2293,41,together,master,2,0.4634146341463415,meat,0,12,0.4166666666666667,deals
1572,36108.0,68,47,9,36,2416,292,single,graduation,1,0.4828767123287671,wines,1,15,0.4666666666666667,web
1573,76445.0,2,35,6,49,2798,1375,married,graduation,1,0.5374545454545454,wines,0,21,0.6190476190476191,store
1574,36663.0,40,5,2,45,2224,30,married,phd,1,0.6,wines,0,6,0.5,store
1575,53843.0,64,73,7,55,2526,489,married,master,1,0.7730061349693251,wines,0,20,0.4,web
1576,90226.0,26,108,2,64,2800,2244,married,master,0,0.48262032085561496,wines,1,24,0.5,store
1577,70638.0,69,63,3,65,2552,1271,divorced,master,0,0.7993705743509048,wines,1,20,0.5,store
1578,44512.0,57,2,4,60,2462,30,together,graduation,2,0.7666666666666667,wines,0,6,0.5,store
1579,27116.0,78,3,7,59,2278,38,married,graduation,2,0.5526315789473685,meat,0,7,0.42857142857142855,store
1580,54072.0,71,0,8,57,2496,39,married,phd,2,0.8974358974358975,wines,0,5,0.4,web
1581,71855.0,59,28,3,43,2688,1113,married,graduation,1,0.49236298292902064,wines,0,25,0.44,store
1582,51250.0,28,40,9,30,2615,670,single,2n cycle,1,0.5104477611940299,wines,1,24,0.4166666666666667,web
1583,60432.0,61,11,6,47,2271,390,married,master,1,0.9358974358974359,wines,0,19,0.3684210526315789,web
1584,65526.0,22,9,2,56,2238,497,married,phd,1,0.7987927565392354,wines,0,17,0.47058823529411764,store
1585,68655.0,95,38,3,32,2847,1500,single,graduation,0,0.5546666666666666,meat,0,21,0.5238095238095238,store
1586,12393.0,38,13,9,42,2731,44,married,2n cycle,0,0.3409090909090909,meat,0,6,0.5,store
1587,64509.0,19,77,4,30,2475,1645,single,graduation,0,0.5082066869300912,wines,2,19,0.47368421052631576,store
1588,33955.0,92,10,8,45,2483,260,single,graduation,1,0.49230769230769234,meat,0,15,0.3333333333333333,web
1589,31353.0,24,7,8,43,2341,24,married,graduation,2,0.4166666666666667,wines,1,6,0.3333333333333333,deals
1590,55434.0,21,76,4,36,2426,806,married,graduation,1,0.29528535980148884,wines,0,24,0.5416666666666666,store
1591,28359.0,35,2,7,37,2404,14,together,graduation,1,0.42857142857142855,wines,0,4,0.5,store
1592,57100.0,9,17,3,33,2201,294,single,graduation,1,0.5374149659863946,wines,0,14,0.5,store
1593,69139.0,23,6,4,55,2312,221,married,graduation,1,0.3891402714932127,wines,0,11,0.45454545454545453,store
1594,52973.0,92,199,8,64,2757,953,married,master,1,0.8982161594963274,wines,0,31,0.2903225806451613,web
1595,51717.0,55,5,7,55,2472,117,together,phd,1,0.8376068376068376,wines,1,8,0.5,store
1596,18793.0,14,20,8,49,2692,57,married,graduation,1,0.3508771929824561,meat,0,9,0.4444444444444444,store
1597,66664.0,78,32,3,38,2801,1257,together,2n cycle,0,0.3556085918854415,meat,0,19,0.3684210526315789,catalog
1598,50664.0,64,126,9,61,2688,435,single,graduation,2,0.7195402298850575,wines,0,24,0.375,deals
1599,54414.0,49,18,4,57,2681,193,together,graduation,2,0.5647668393782384,wines,0,13,0.38461538461538464,store
1600,54549.0,8,9,7,68,2277,224,married,phd,1,0.9642857142857143,wines,0,12,0.4166666666666667,web
1601,47111.0,35,41,9,49,2818,1051,widow,phd,1,0.566127497621313,wines,0,21,0.47619047619047616,store
1602,41003.0,11,88,6,57,2628,513,divorced,phd,0,0.27680311890838205,meat,0,17,0.47058823529411764,store
1603,19444.0,8,10,7,38,2286,44,together,graduation,1,0.5227272727272727,meat,1,10,0.4,web
1604,36301.0,53,12,7,44,2406,66,together,2n cycle,1,0.5303030303030303,meat,0,7,0.42857142857142855,web
1605,73059.0,36,71,4,73,2461,1024,together,phd,1,0.41015625,meat,0,26,0.5,store
1606,42731.0,64,24,5,51,2410,220,together,phd,1,0.7227272727272728,wines,0,13,0.38461538461538464,store
1607,52854.0,43,0,5,61,2256,116,married,phd,2,0.9051724137931034,wines,0,9,0.4444444444444444,store
1608,22775.0,40,1,8,42,2534,14,together,graduation,1,0.5714285714285714,meat,0,4,0.5,store
1609,46681.0,52,38,5,72,2423,387,together,phd,2,0.6950904392764858,wines,0,16,0.375,catalog
1610,59821.0,11,35,8,65,2602,699,married,phd,1,0.899856938483548,wines,0,26,0.4230769230769231,web
1611,50002.0,21,82,7,66,2536,556,divorced,graduation,1,0.7967625899280576,wines,0,19,0.42105263157894735,web
